SMILES,target1_pIC50,target2_pIC50,target3_pIC50,target4_pIC50,target5_pIC50,MW,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,TPSA,NumAtoms,FractionCSP3,HeavyAtomCount
C1CCCCC1,5.967710747621898,5.6171168715492055,6.435626218403491,4.501278305197327,6.256406837162485,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CC(C)(C)O,5.652327915672013,4.9595988476201995,4.71860823550957,3.8985040530017563,4.585041036700731,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC1=CC=CC=C1,4.323637900662122,5.167056614276663,5.450630316073881,3.9347382747951545,4.6817742490722605,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CC(=O)N,5.258376479269509,6.8971693134743335,5.328099169963617,5.4457720696847725,5.582110037429142,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
CC(=O)OC,4.445674909525985,4.313133805555849,5.791433310429665,4.855202320109088,3.9747865535662745,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CCN(CC)CC,5.780541209838056,4.928078376515772,6.677347578422522,4.639002343831851,5.424545335242334,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C#C,3.3841788765355014,3.553070662508986,3.2980260689050858,3.767652903039279,2.9367674993451107,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C#C,5.827661416425987,5.3652192268472545,5.78736897820157,5.408538936666068,5.207144533536342,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1CC1,4.84888242688275,3.8960282581991925,4.489501512152528,3.715256039639459,4.451546484026427,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCN(CC)CC,6.168356170675675,4.892634432131507,4.873665811476261,3.7270447358180276,5.2753099219390105,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCN(CC)CC,4.135536802125634,3.7677391481337037,3.8185251631002037,3.281842356061968,4.099465741128587,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CCC(CC1)N,2.407889262815882,2.060953471760304,2.805712174250258,1.6686362135246884,2.3362767163007585,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC(=O)OC,5.238372982197656,5.224657633897443,5.88186685980065,4.605045088083002,5.313165788608788,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCCCC1,6.966330524563976,6.0520201801190066,6.363724958490964,6.133994656094384,6.870933913220107,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC=C(C=C1)Cl,4.574333595126543,3.281691677878823,4.334273721630361,2.5361685992706766,3.5964184858695485,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CC(C)C,6.71636767354319,6.069558336759135,6.268667899104211,6.1831260540848,6.291294392378768,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C(CO)N,5.022979703274589,5.524190587491553,5.110542315845618,3.993327753666773,4.68465714461186,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C(CO)N,5.512399746486086,6.412482264045766,5.876386703717422,4.851955863912516,6.102561548402213,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CCN(CC)CC,4.7139293084607665,3.286677267031703,4.287471984373944,2.504122031332427,4.3935873660577185,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCO,3.7919308664690954,3.995979235475969,3.4315859899032732,1.8004959295291654,3.8770698858649717,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(=O)O,3.0002734052564235,3.956082265464006,4.635118515620253,3.2054334066653176,3.941851356508538,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
CCO,4.658653023028393,4.947405120441165,5.391333803641005,4.097716863335201,5.483103271482025,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCOC(C)=O,5.3510545383778965,6.70345969524822,5.638271287440414,3.8218955919938593,4.733276341847806,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC=C2C(=C1)C=CC=C2,4.8549446898651265,4.93289770033069,4.719609056461289,3.833386455056164,5.370961068541557,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(C)(C)O,4.94526667488209,5.00790852442575,5.476821206129792,3.676343505037689,5.249112840248615,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C(CO)N,5.902441585079121,7.055375376564255,6.391829255001888,5.599480864230814,4.796937532385279,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1=CC=C(C=C1)Cl,4.976467946298047,4.182906167942145,3.620591743808036,2.5530601757530422,5.468586339995943,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CCOC(C)=O,5.635102640552733,4.549779238611156,5.9313264627370375,3.985384517090114,5.09199681894067,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CCO,4.062254183452809,3.6438109818656725,4.268594012749013,2.4780172971892993,4.023567815815658,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C(CO)N,5.642997844326715,5.737794502774939,7.132049834319259,4.820107471828905,5.2814569205227055,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CN(C)C,5.223845946325051,4.684072666508038,4.955502434104189,5.3152805465256705,5.6226593878421065,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1CCC(CC1)N,3.9044868894881,2.982046939620645,2.7007157734436396,1.8181812453624842,2.4189270825350184,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CCC(CC1)N,3.609089076637113,3.6299108141830696,3.1939026851297787,1.9809282860639752,3.535648639527739,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1=CC(=CC=C1N)N,6.133844601248131,7.10385364587383,6.5895504733269625,6.666726241937262,6.970186327079282,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(=O)N,6.704236220370748,7.007844011115731,6.680411840749923,5.9609316469726705,6.712947679934386,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1=CC(=CC=C1N)N,4.4719894617336085,5.484471130317302,4.342209971220063,2.825758704416698,5.006601040890855,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C(CO)N,5.242271112632654,5.944972120397881,6.171749596182071,5.555901193933598,5.033192473252279,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(C)(C)O,4.334723337374978,4.545344255734619,5.005834360320958,3.436328624753715,4.691556805923239,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1CCC(CC1)N,5.74306697521755,5.314771575144693,5.381477263338112,4.817668052911575,4.725442179675585,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CCC(CC1)N,4.273627628356452,3.993447117792477,4.664426835978732,3.1969697399963177,4.744137422710237,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC(=O)O,5.18918116545609,6.300363683067236,6.171508738846315,4.664857535913706,6.033719407649064,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C1CC1,5.701977843098538,5.157542311546279,4.978800742483042,5.333322306058763,4.885259130208675,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC(=CC=C1N)N,3.9180914057180214,4.7735652190550635,4.447237007966092,2.309396268376065,4.042042404862361,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CCOC(C)=O,5.535789380100169,4.459268345698037,5.167308321107899,4.553888458102594,5.436984123404714,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC(=CC=C1N)N,4.42969646146801,5.127970983538707,6.270048447826843,3.82884335808798,5.312015391470878,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CCN(CC)CC,4.188730942063678,4.520299097244765,4.277191694147553,2.9870063875321047,3.551567141636186,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CC1,5.206868751325965,5.963673327410104,5.058465133645469,4.91138027801198,5.672336673156858,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCO,3.9345474905364766,5.493248697116892,4.958417070956047,3.7439736334649174,4.096616123759336,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C(CO)N,6.208572301346708,6.525340004256158,6.184817366466304,5.209000123537429,5.112120915114489,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1=CC=C(C=C1)O,6.177105045628362,6.482023797074036,6.201605272743748,5.969332171460655,6.55950626703096,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C(CO)N,5.261643199435092,5.614343863924741,5.689207510276676,5.8791352602958495,5.687376906166047,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1CC1,5.751600749308693,4.175943313992828,3.8485691352335554,4.399759589118695,5.638479204070824,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C#C,5.656133135041025,5.8531130544956715,4.922159183377392,5.19110711609322,5.505239563278602,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC1=CC=CC=C1,3.684949944343036,3.6444623846315576,3.625374436371774,2.6345224491997428,3.3950202378612744,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CCOC(C)=O,5.231480357472481,4.516370286573554,4.9109990510424275,3.942509519075199,4.676784756416752,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC(C)(C)O,2.863273029686327,3.9765243980608957,2.7356287818373004,3.2361226942168657,3.7163469142960044,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC=C(C=C1)Cl,5.558742884721226,4.866174944319082,5.290632721621179,4.564418951245855,6.121773541056595,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CC(=O)N,5.699763600323045,5.5036517950247354,5.928074619183518,5.357149526742928,6.127524345893034,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1CCCCC1,3.885078545116442,3.0918972077788243,3.0336019535630983,2.520324217631872,4.25953385957775,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1CCC(CC1)N,5.024818616311996,4.537298500536244,4.959805948165799,4.2278838472921745,5.772829517478064,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1=CC=C(C=C1)Cl,5.2735234681955125,5.182650134884641,4.513198244495418,4.00334640597216,4.5284675367264535,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
C1CC1,4.46588190474386,4.374453482685979,5.032274989249827,4.45880468456527,5.388142305501164,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C#C,6.115624113687638,6.982938081156368,6.0977254772319816,6.749368856405659,5.732291873432132,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC(=O)OC,5.546631952885607,4.535033403070941,4.359021340033002,2.9383094123431213,3.666879194122052,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1=CC(=CC=C1N)N,5.546333053832841,5.527285870404083,4.771219934092737,4.247189690877388,5.357124630841585,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC(=CC=C1N)N,4.090022299040227,6.047442793443584,3.776085625825405,3.2062674932117594,4.8600582870121025,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CCO,6.351814119352907,6.1582502574118845,6.070920866094849,5.4356451053825845,6.302653769066574,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C(CO)N,4.5539583967139645,3.5463248362879707,4.631056212657377,3.6518964911513137,4.589827202337091,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1CCCCC1,6.750382036179877,5.9499717083559025,5.053999842525221,3.6576480034123704,5.985593641543409,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC=C(C=C1)O,6.065291949497743,5.110904312892209,5.106048989376583,4.927126863423958,5.864831675939372,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1CCCCC1,4.049896016593348,2.7250936533678005,3.646463761164042,3.7316067914987734,3.7354719295986043,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC(=CC=C1N)N,6.857762378682022,6.6127034119197114,5.896494055179561,4.17999103347962,7.627995189722896,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=C2C(=C1)C=CC=C2,6.7895316212251915,5.772296061722255,5.241150164450623,4.826678088372043,7.030874440180138,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(=O)O,5.81011733750708,6.38417178243685,5.293079585423766,5.497484115513363,4.9250149173912865,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
CCO,5.649118012805277,5.263866544010774,5.004608718993701,5.060133739526421,4.280969831220096,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C(C=C1)O,5.833681317854114,6.046260962685043,5.915107518437082,4.750938790029894,6.766343354677214,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1CC1,5.0622163112337555,4.823455485225498,4.655800773769408,4.316641044825284,4.443134045176902,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C#C,3.855236357215096,3.952995765335855,4.8733744201391165,3.882000204114037,4.455064234505928,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1=CC=C(C=C1)Cl,6.798290835419469,7.139077689047344,7.426789288303718,6.1060495260950916,6.435620336860289,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
C1=CC(=CC=C1N)N,5.816364753731561,6.593983047318911,5.50093089936037,3.9835255209799945,6.0017770991505115,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(=O)OC,4.599408203559671,4.625792551818148,5.274576762636503,4.154167998333225,5.193557109834781,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(=O)O,2.984815473358464,4.12813235218123,4.529343461943935,3.370131395179857,4.215317561304377,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C1=CC=C(C=C1)O,5.075238994446089,4.696595769356831,4.255741687836825,4.387796673940543,4.261838125185281,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(C)C,3.349524160715922,3.1746725771304107,3.3334447363770994,2.7401990859102616,2.897554439811925,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C1CCC(CC1)N,5.791582442988814,5.97714542469301,5.724223154317588,4.099205653895906,5.674395361165036,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC(=O)N,4.964279338377249,5.703982796716136,5.200263015450396,4.342549360293604,4.147826200546863,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
CCOC(C)=O,4.071686754989164,4.254461599687524,4.70481140534707,3.5289839805903105,4.2930445605880125,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C#C,6.274399438197077,5.582772968429221,6.003677941352553,5.52579703041752,6.069129537300797,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1CCCCC1,6.059226736991827,6.054929982069066,5.661253617733975,5.304781581987027,6.592746536240275,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CC(C)(C)O,6.2201080774740145,6.810848277380561,6.546781889206521,5.436273551336144,6.103849925825163,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(C)(C)O,6.06941043221069,6.2438813707409135,5.837966880823624,5.254946825063469,6.156952705848513,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CCN(CC)CC,4.695385029740965,3.8178833075313223,5.743981509361214,4.414523274620711,4.869746227212685,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(C)(C)O,3.536497364612411,2.9099225426335735,2.7594295623496787,2.752311751228989,3.533533120745288,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC=C(C=C1)Cl,4.240753535108927,2.617582231522098,2.6284298279658254,2.5989986423277514,3.585460918284297,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
C1=CC=C2C(=C1)C=CC=C2,6.680658479348477,6.541120495252265,6.160786257937793,4.207787570116421,6.700217811915189,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1=CC(=CC=C1N)N,3.4540415663431077,4.122099966671564,5.0197120674043845,2.514071040627747,4.806765998315248,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=C2C(=C1)C=CC=C2,5.505293293578654,4.037765727540236,3.6659023894560723,3.1586046073540133,5.081774411808494,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(=O)N,6.603700598209735,6.950107753155834,7.619515012837615,5.638957449305936,6.21437520328407,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1=CC=C(C=C1)O,5.747126195214186,5.773086948528338,5.485604314331874,4.209758055370766,4.875078175140847,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1=CC=CC=C1C(=O)O,3.8324050100547407,3.694137704068424,3.922435480050216,2.485837264567313,4.4323485170577985,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1=CC=C(C=C1)O,5.200839637182,5.4242615819732585,5.330987191243949,4.349409656308055,4.245559302474854,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CN(C)C,5.622671616802185,5.949153332517271,5.601834021672779,4.228022092960303,6.082857658863113,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
CN(C)C,5.164713515615107,4.832994027909331,5.362512854222132,3.907227187827128,5.0634997917554,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1CCC(CC1)N,5.15020519605112,4.992289363789542,4.21136435035841,3.473188586998489,4.905355177784423,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C#C,5.946452503997788,5.442817802371968,4.932881264649349,4.840509124447904,5.9819630481807335,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CCOC(C)=O,5.88565458426059,4.851660374398946,5.471975980755523,3.820614229951327,4.814291005552086,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC=CC=C1C(=O)O,6.048288580263877,7.328346641438145,6.766531385174245,4.276837708429841,7.1462606253841905,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CCO,4.16805767658354,4.636003397534111,4.192257065137618,3.234905070281987,4.300370017183526,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(C)(C)O,5.056127927225861,5.569926072711244,4.7443837689392145,4.467110788085215,4.679499462987382,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(C)(C)O,3.3525966707733166,3.0408958327063766,3.7483836701454716,1.5174536307176996,3.5097355356292166,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1CCC(CC1)N,4.443433421951161,4.366409529572299,3.139147813631504,3.092238634828832,5.15290671144346,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CCCCC1,4.712794338488973,4.460810440756552,5.075638231091626,3.709993451402287,5.104806300924035,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCN(CC)CC,4.504136271007742,2.0856064404596677,3.460688504579363,2.132279206676171,2.8005103845317043,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CCC(CC1)N,4.746399617427172,5.271881624910039,5.508061469765517,4.039489556142064,5.2458100063349145,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CCO,7.677098297685591,7.049209865867649,6.5207419474415556,5.901068886919742,6.855434866867292,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCN(CC)CC,6.604129858186877,6.453892779724327,6.466649800294365,5.092976069850216,5.963670629065594,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC=C(C=C1)Cl,3.6553135108915056,4.534683279985508,5.775877683127116,4.465703624576417,5.515463893058682,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CN(C)C,5.049247985799645,6.058244496007849,5.770763661612528,5.227364989742682,5.616991867232238,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
CCO,6.365913965682419,6.308103432644218,5.721028351251926,5.039451258257275,5.972848374826496,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C2C(=C1)C=CC=C2,6.504542073626435,5.746225415245356,4.863001156123179,4.082133227756186,6.287219908530254,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(C)(C)O,5.80192133266791,5.622441854559991,5.396528161572536,4.728682090896526,5.076511816345233,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC1=CC=CC=C1,2.6081404320054538,2.6697901451781676,2.130247780117217,1.4949698800170812,2.773534445511815,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CC(=O)N,5.009726099915779,4.481723894096046,5.913068024389309,3.8852408934764013,4.682415553479966,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
CCN(CC)CC,6.260686810929879,6.0403025182625285,5.749259387655315,4.399134465554802,5.7368288581871605,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC=C2C(=C1)C=CC=C2,4.402230925396938,4.221842662729403,3.884479726330051,2.409562223282326,3.2849663329233745,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CCO,6.8604416675266755,6.695677756587237,7.942336043339764,6.792679200359802,6.742976626458198,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1CCCCC1,7.2972284685470905,6.717182130191878,5.6889991866760194,4.654136912567248,5.621564020932695,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC=C2C(=C1)C=CC=C2,5.384775937576786,5.508792338074109,4.563277126068158,4.368465900836588,6.222426930892987,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CCO,7.254086898218935,6.605706934187043,6.852795747716031,6.059041754282878,6.6426342034481145,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C2C(=C1)C=CC=C2,4.5504452174068835,4.109809850380016,3.5870851159684314,3.2712942388641153,3.69857120751864,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1=CC(=CC=C1N)N,5.006490674558257,6.718767298561854,5.899874223848112,4.235926524541715,5.456287933087726,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(=O)OC,5.0698010064223755,4.170545289434376,5.750762115784956,5.143312179817567,5.44517791881092,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCCCC1,4.894657803755461,4.292034741562686,5.697649801023715,4.42161666837001,5.158687085751244,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCO,4.951044887392042,6.146285661817695,6.344041958842652,4.516370666045785,5.8002112069456455,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C(CO)N,3.4213531968105615,5.605358101638261,4.676979894182144,3.3495478238225314,3.8561972375093485,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1=CC=CC=C1C(=O)O,6.2407384633912235,5.858624014226178,5.443036343267586,3.7025609208350376,6.003305867324154,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CCO,5.814870856568785,7.280532236099005,6.015712015326735,5.047734181465055,5.428356229323246,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C#C,4.106414831817317,4.096374815496546,3.9693614107144484,3.9096156827974613,3.04277317101323,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CCO,5.693284501053244,6.245507690389835,5.651893356973444,4.867564429882517,6.312740978210862,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCOC(C)=O,6.014618321510739,6.018599489129619,5.991081195811576,5.718869760831842,6.51865887439655,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC=C2C(=C1)C=CC=C2,5.957180867492956,4.992252593214632,5.465672250646423,3.5897472828138492,6.375432597983388,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1=CC=CC=C1C(=O)O,6.489840628490542,5.828931634583352,5.852652596842543,4.170721053885413,5.5569080167991025,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CCCCC1,6.252889743518441,5.890294521127582,5.776809447585991,4.892394812989655,5.803450558288807,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CC(=O)OC,3.087798541549072,3.1585065146320446,3.0255625865291167,2.48171076731514,2.2205459758804618,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(=O)OC,4.520879036728778,4.992778674218158,5.817071605526868,5.393686676965771,5.463163077771834,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCCCC1,4.3434593010598475,3.0511951498114955,3.2937298351872664,3.2508699315397744,4.672354145396004,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CN(C)C,3.6994913519741193,4.504746571636434,4.571811194468614,3.9025871412801614,4.188301699168621,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1CC1,4.097779825005277,4.068214324321549,4.311301945604168,3.807363560077694,5.302903333673999,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CC(C)C,5.049371250794836,4.909139191635689,4.563952686766245,3.4748657694470597,4.762281860211499,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(=O)N,5.67899857903271,5.607586805545518,5.880694860434367,4.401439739314746,4.941547092588645,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1CCC(CC1)N,5.5420392778546965,4.327379536226591,5.493539493557476,4.0438857944898725,4.955492590439476,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC1=CC=CC=C1,3.7913090099734226,4.3837449247606175,4.581087121180137,3.3633001263708984,4.989151397100072,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C#C,5.83694249713298,5.964046216378461,6.775841480557084,5.865602616601036,6.225370080559857,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC1=CC=CC=C1,2.781168930155557,2.9940489392338776,3.9541178674325366,2.0231248734992664,3.086526394619618,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CCO,4.374806041275666,4.921348720051054,4.3635678847401715,4.495966080796806,4.937012189403823,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(C)(C)O,6.487197798394081,6.589175876914193,5.7451153367742265,6.843939486659233,7.387876941257479,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC=C2C(=C1)C=CC=C2,5.306696913748591,4.49194195008408,4.630863850506796,4.477303672539623,6.682141995154238,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1CC1,4.4237352998737824,4.955402707745672,3.9122438172664515,4.43583277273591,5.855349838476116,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1CC1,4.8715490395576815,4.570011301858418,4.310793402199726,4.937208633452306,4.88923344660832,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC=CC=C1C(=O)O,5.67888841891507,6.661229364560745,5.617593815048718,3.944605376629667,7.110608812175773,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CC(C)(C)O,4.140098294938674,5.13355628804342,5.473726531009604,3.535755279684556,4.644429099002908,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
